# Number of sources: 18450
# RA (deg), Dec (deg), I (Jy), Q (Jy), U (Jy), V (Jy), Ref. freq. (Hz), Spectral index, Rotation measure (rad/m^2), FWHM major (arcsec), FWHM minor (arcsec), Position angle (deg)
 356.715576, -21.653175, 2.004343e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.755541e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.683044, -21.869261, 1.502402e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.311874e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.650238, -21.948631, 4.309501e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.199923e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.171631, -21.775888, 1.138749e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.431308e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.199615, -21.904236, 1.110217e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.156983e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.326477, -21.904331, 2.972081e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.008267e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.758087, -21.423532, 1.228398e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.737160e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.227814, -21.440304, 5.382543e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.655250e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.777740, -21.574055, 1.360621e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.381957e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.649475, -21.720901, 8.755460e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.052007e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.975891, -21.947552, 1.249747e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.964767e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.371124, -21.911686, 5.856297e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.130639e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.349274, -21.415049, 2.859234e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.961329e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.927094, -21.751202, 1.672185e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.466112e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.398132, -21.221991, 3.358782e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.112152, -21.778021, 1.386840e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.408486e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.745422, -21.347788, 1.562608e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.042376e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.042755, -21.400282, 2.865697e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.840093e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.281616, -21.169619, 2.634879e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.969096e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.196472, -21.173014, 4.896508e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.168630e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.397644, -21.418674, 1.925489e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.874294e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.064423, -21.533079, 1.689126e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.794412e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.071991, -21.657722, 2.542265e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.035667e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.278809, -21.256498, 3.183332e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.163650e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.277832, -21.196810, 2.137329e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.113427e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.306519, -21.223488, 2.694079e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.984413e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.039978, -21.249912, 3.136998e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.057137e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.128418, -21.669495, 2.399949e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.001316e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.372803, -21.701954, 3.614283e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.378734e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.586823, -21.516966, 1.015716e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.022251e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.603058, -21.477442, 1.060178e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.133407e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.084137, -21.468868, 1.792993e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.221830e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.237671, -21.615232, 3.042445e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.162759e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.236267, -21.056046, 2.951626e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.897006e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.831970, -21.092079, 6.083526e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.704169e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.981689, -21.403929, 1.151099e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.680658e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.824982, -21.605690, 2.805848e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.490793e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.348206, -21.558073, 1.726488e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.202490e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.184784, -21.566614, 1.104150e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.181069e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.603973, -21.069479, 1.037802e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.755219, -21.235750, 2.065609e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.755986e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.583344, -21.251060, 1.183660e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.071245e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.443420, -21.408958, 1.812390e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.404136e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.828003, -21.129091, 1.381988e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.793798e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.350067, -21.072144, 1.480292e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.480446e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.630981, -21.126648, 1.408505e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.818559e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.891479, -21.337605, 8.450899e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.450548e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.328796, -21.340065, 2.604414e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.848606e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.961853, -21.435747, 5.074400e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.012905e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.785461, -20.967400, 2.767440e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.923213e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.553375, -21.280958, 2.340419e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.961122e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.497314, -20.980038, 3.270974e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.527763e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.129333, -21.169361, 1.701395e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.714340e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.977539, -21.043602, 1.326202e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.392853e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.832336, -20.798357, 1.332148e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.509674e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.769867, -20.754868, 1.021092e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.007675e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.960815, -21.078938, 1.268627e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.540126e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.068451, -21.195225, 5.486221e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.670426e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.744080, -21.306890, 1.669290e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.900982e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.114746, -21.316366, 2.195409e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.435652e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.379303, -21.297512, 1.198841e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.400392e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.614502, -20.974810, 1.730332e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.708427e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.869934, -20.924639, 1.778934e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.635098e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.411682, -21.225706, 3.078231e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.487655e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.419861, -21.289705, 1.732238e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.595959e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.436371, -21.099997, 1.037742e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.736599e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.239929, -20.972441, 1.846844e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.757603e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.508942, -21.071957, 2.052292e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.993896e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.105591, -21.162477, 1.315070e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.984597e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.592621, -21.057327, 1.608371e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.519250e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.341339, -20.895611, 2.752910e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.619419e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.696075, -20.962074, 1.680709e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.873349e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.143494, -21.095276, 5.568280e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.349074e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.666107, -20.714832, 2.017362e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.653125e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.462799, -21.095854, 1.584254e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.882808e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.996704, -21.115705, 2.552736e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.004631e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.757416, -21.129971, 1.601040e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.634358e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.281708, -20.546207, 3.786691e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.087643e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.391602, -20.985388, 4.387915e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.966893e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.557495, -21.058722, 7.344020e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.312039e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.591003, -20.965010, 2.347889e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.444882e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.249268, -20.771946, 1.749645e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.629668e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.781067, -20.369545, 2.577174e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.745267e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.169434, -20.946455, 3.046618e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.174399e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.872955, -20.446245, 2.937330e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.592776e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.304749, -20.982170, 1.431826e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.930823e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.640961, -20.882160, 1.362611e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.588397e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.370270, -20.815145, 4.046603e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.081226e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.876190, -20.212067, 3.299263e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.094235e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.507843, -20.627888, 2.217817e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.332934e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.022949, -20.490337, 2.128500e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.873587e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.326447, -20.850925, 3.656538e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.186556e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.595520, -20.784388, 4.096482e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.462363e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.667664, -20.502899, 1.047615e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.686671e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.014618, -20.430719, 6.024975e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.631793e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.754272, -20.456964, 8.326164e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.217788e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.510864, -20.687933, 1.274609e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.141115e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.049591, -20.277966, 2.278342e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.268397e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.639343, -20.211971, 3.827658e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.431448e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.227631, -20.525021, 4.032970e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.018425e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.202271, -20.211525, 1.250357e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.998369e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.489075, -20.269503, 4.959414e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.028555e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.784271, -20.517105, 1.092870e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.934110e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.382782, -20.395714, 1.150377e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.177872e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.236145, -20.303860, 3.586412e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.597087e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.609924, -20.496675, 9.440854e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.239578e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.289948, -20.422934, 1.061221e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.478600e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.972595, -20.171541, 9.041095e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.691228e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.485718, -20.113829, 1.164892e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.695957e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.058197, -20.168253, 1.028547e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.689234e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.778473, -20.382671, 1.716027e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.104720e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.889801, -20.540417, 2.686172e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.270840e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.234406, -20.086527, 1.594681e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.936976e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.472168, -19.998817, 5.903025e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.092068e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 358.684509, -19.988836, 1.229570e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.563152e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.521393, -20.079666, 2.025141e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.032220e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 351.742950, -20.492521, 6.581241e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.700166e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.084534, -20.218376, 2.794174e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.648467e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.727936, -19.950691, 1.428776e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.043214e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.723053, -20.287920, 1.425017e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.597544e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.013092, -19.801567, 1.868837e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.344806e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.831696, -20.198759, 3.070248e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.868685e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 359.086151, -19.743284, 1.276811e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.378592e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.820099, -20.007414, 1.814169e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.818121e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 353.816528, -20.121199, 6.128423e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.011814e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.390045, -20.010433, 1.701163e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.569492e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.082428, -19.867210, 2.235137e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.206128e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.589294, -19.815363, 1.768025e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.338810e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.695251, -19.784246, 4.377496e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.392276e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 352.609009, -20.099804, 1.698256e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.102976e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.551697, -19.791643, 1.190089e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.914319e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.460144, -19.862730, 1.398836e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.716945e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.860504, -19.716740, 2.788047e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.061865e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 356.787445, -19.743702, 3.028791e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.898782e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.637482, -19.636478, 1.094106e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.902572e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 354.151917, -19.929522, 6.602307e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.668927e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 355.817566, -19.786777, 6.222160e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.363749e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 357.134613, -19.688160, 1.192119e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.014026e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
